scenario_id,target_actor_id,probability_threshold,eligible_mode_count,fallback_used,top1_mode,top1_probability,top1_min_distance,top1_brake,worst_case_mode,worst_case_probability,worst_case_min_distance,worst_case_brake,probability_aware_trigger_mode,probability_aware_trigger_probability,probability_aware_min_distance,probability_aware_brake,ground_truth_min_distance,ground_truth_near_miss,hidden_risk_detected,missed_worst_case_brake,artifact_path
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.05,3,False,2,0.6046013832092285,11.83605793696525,False,0,0.0012814232613891363,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.1,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.0012814232613891363,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.2,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.0012814232613891363,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.3,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.0012814232613891363,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.5,1,False,2,0.6046013832092285,11.83605793696525,False,0,0.0012814232613891363,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.0,6,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,0,0.0007878364413045347,3.2614177633511874,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.001,4,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,2,0.17165596783161163,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.01,4,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,2,0.17165596783161163,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.03,4,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,2,0.17165596783161163,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.05,4,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,2,0.17165596783161163,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.1,3,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,2,0.17165596783161163,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.2,2,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,1,0.5317721366882324,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.3,1,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,1,0.5317721366882324,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.5,1,False,1,0.5317721366882324,3.4270362425625023,False,0,0.0007878364413045347,3.2614177633511874,False,1,0.5317721366882324,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.0,6,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,5,0.024045079946517944,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.001,6,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,5,0.024045079946517944,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.01,6,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,5,0.024045079946517944,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.03,5,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,0,0.12088082730770111,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.05,5,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,0,0.12088082730770111,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.1,5,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,0,0.12088082730770111,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.2,3,False,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,2,0.2444394826889038,3.2982021752010557,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.3,1,True,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,1,0.2648899257183075,3.3171304893715607,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.5,1,True,1,0.2648899257183075,3.3171304893715607,False,5,0.024045079946517944,0.4480973718285185,True,1,0.2648899257183075,3.3171304893715607,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.0,6,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.001,4,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.01,4,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.03,4,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.05,4,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.1,3,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.2,2,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.3,2,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.5,1,True,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,0,0.4628434479236603,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.0,6,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,5,0.0772913321852684,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.001,6,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,5,0.0772913321852684,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.01,6,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,5,0.0772913321852684,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.03,6,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,5,0.0772913321852684,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.05,6,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,5,0.0772913321852684,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.1,5,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,3,0.13835234940052032,3.35478985172341,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.2,2,False,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,1,0.21628259122371674,3.4004432985278537,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.3,1,True,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,2,0.22942039370536804,3.403850935477123,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.5,1,True,2,0.22942039370536804,3.403850935477123,False,5,0.0772913321852684,3.33868327363696,False,2,0.22942039370536804,3.403850935477123,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.0,6,False,3,0.28580182790756226,18.396278705008168,False,5,0.1569642871618271,16.778166389947156,False,5,0.1569642871618271,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.001,6,False,3,0.28580182790756226,18.396278705008168,False,5,0.1569642871618271,16.778166389947156,False,5,0.1569642871618271,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.01,6,False,3,0.28580182790756226,18.396278705008168,False,5,0.1569642871618271,16.778166389947156,False,5,0.1569642871618271,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
