scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,unsafe_mode_count,safety_threshold_m,unsafe_probability_mass,severity_weighted_risk,expected_distance_deficit_risk,top1_event,worst_case_event,ground_truth_event,probabilities,mode_min_distances
05e029de-0889-4c98-ba80-192318b8d3fb,297,6,2,0.3860911726951599,15.872458466637582,0,0.028338851407170296,12.519588923804974,16.724033729815307,0,3.0,0.0,0.0,0.0,false,false,false,"[0.028338851407170296, 0.300665020942688, 0.3860911726951599, 0.11977028846740723, 0.15574122965335846, 0.009393492713570595]","[12.519588923804974, 18.046727811947996, 15.872458466637582, 20.889514708134403, 19.648250835662026, 22.223448074242825]"
05e1f19b-cdf8-4197-aba4-97c0f2423df6,73072,6,3,0.4579351842403412,25.724964671439704,4,0.184145987033844,25.255394086799093,24.569676494099333,0,3.0,0.0,0.0,0.0,false,false,false,"[0.03966386243700981, 0.020371336489915848, 0.06565811485052109, 0.4579351842403412, 0.184145987033844, 0.2322254478931427]","[40.30256694595318, 32.47819900450125, 38.31997542879517, 25.724964671439704, 25.255394086799093, 26.4983714669997]"
05e3dab0-78b4-46f6-9759-59668d5461b7,5543,6,3,0.3130720555782318,16.982596187563434,0,0.0006452866364270449,16.965251444275093,16.97508107632656,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0006452866364270449, 0.13851721584796906, 0.05993644520640373, 0.3130720555782318, 0.2079073190689087, 0.27992162108421326]","[16.965251444275093, 16.979595850764486, 16.97659552088623, 16.982596187563434, 16.981453190663, 16.980338832164286]"
05eafa65-edc3-403a-8027-f711292ba448,11334,6,3,0.29043444991111755,3.7839785988815673,5,0.12602227926254272,3.6826652480031425,3.906072183644739,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0023446863051503897, 0.2371903508901596, 0.06738876551389694, 0.29043444991111755, 0.27661940455436707, 0.12602227926254272]","[3.8715093436016703, 3.854268747357366, 3.8781137060428703, 3.7839785988815673, 3.823878423903063, 3.6826652480031425]"
05ee47df-f6f9-44b8-b9f2-8f09252eac5d,15258,6,2,0.24928228557109833,36.8840362753453,0,0.16274449229240417,33.45171952914359,33.22652767281823,0,3.0,0.0,0.0,0.0,false,false,false,"[0.16274449229240417, 0.24761848151683807, 0.24928228557109833, 0.1306191086769104, 0.1881665140390396, 0.02156909741461277]","[33.45171952914359, 38.74546084140416, 36.8840362753453, 43.05995252646086, 40.68876777012775, 48.609310855933515]"
05fd77cd-1075-40bb-ab6e-55478b2fa8d2,146839,6,4,0.3899378478527069,93.57909744344792,0,0.05020633339881897,91.09697688650485,92.79200416623438,0,3.0,0.0,0.0,0.0,false,false,false,"[0.05020633339881897, 0.34917619824409485, 0.20688217878341675, 0.003795966971665621, 0.3899378478527069, 1.433754846402735e-06]","[91.09697688650485, 92.51073934900234, 91.59866987626796, 96.1678052672369, 93.57909744344792, 102.28572557105882]"
05fe41c9-12b0-4c09-95e2-4c8f5fc4c100,176195,6,4,0.4044748544692993,12.877358491969336,2,0.06090835854411125,12.872501828243914,12.873350373968874,0,3.0,0.0,0.0,0.0,false,false,false,"[0.011054408736526966, 0.28029656410217285, 0.06090835854411125, 0.21988125145435333, 0.4044748544692993, 0.02338452637195587]","[12.873090251119695, 12.873905264968856, 12.872501828243914, 12.878000896335376, 12.877358491969336, 12.88450290665943]"
060c7e75-8daf-4401-bd16-3ce1c3b6513f,112775,6,4,0.24273918569087982,31.797545484789165,0,0.06855639815330505,31.792149253273262,31.792108503740266,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06855639815330505, 0.21362312138080597, 0.14528171718120575, 0.21937449276447296, 0.24273918569087982, 0.11042500287294388]","[31.792149253273262, 31.79642779155294, 31.794509381673546, 31.798332199710348, 31.797545484789165, 31.798041958448444]"
061ebc35-5e26-4953-8d7b-528d3783c2f2,145077,6,2,0.6535977125167847,36.752491542555575,4,0.013455875217914581,26.374901873622974,24.144147494947312,0,3.0,0.0,0.0,0.0,false,false,false,"[0.2085791677236557, 0.12124598771333694, 0.6535977125167847, 0.0027979067526757717, 0.013455875217914581, 0.0003233731840737164]","[38.64755574140651, 32.908853010414205, 36.752491542555575, 36.95605959863386, 26.374901873622974, 36.89373396279078]"
0629a619-9495-40c9-a3ba-a4c56fbc0ffc,4023,6,4,0.3822479844093323,15.632600598898449,2,0.0897446721792221,15.63205496064477,15.629148440402092,0,3.0,0.0,0.0,0.0,false,false,false,"[0.025259289890527725, 0.22989904880523682, 0.0897446721792221, 0.2606120705604553, 0.3822479844093323, 0.012236852198839188]","[15.632509266277742, 15.632576717140878, 15.63205496064477, 15.63333751677606, 15.632600598898449, 15.633091007117624]"
06350990-3558-4112-8422-9ec06cc82384,127165,6,0,0.4235842823982239,155.6601951011968,5,0.2610424757003784,146.71790601338554,155.75050739912757,0,3.0,0.0,0.0,0.0,false,false,false,"[0.4235842823982239, 0.05695042759180069, 0.20909623801708221, 0.023447029292583466, 0.025879522785544395, 0.2610424757003784]","[155.6601951011968, 152.49955609996672, 155.54069426389466, 149.13409239830614, 150.86312962153508, 146.71790601338554]"
063afa9a-14e4-43c1-93c4-46334e8a991d,21312,6,4,0.33006933331489563,18.12164699189319,3,0.03208676353096962,18.11770704971204,18.11708728948451,0,3.0,0.0,0.0,0.0,false,false,false,"[0.11186326295137405, 0.20064692199230194, 0.23090775310993195, 0.03208676353096962, 0.33006933331489563, 0.09442590177059174]","[18.11825047804794, 18.122342232162012, 18.12018028665636, 18.11770704971204, 18.12164699189319, 18.121413877487832]"
063fac1f-0aa1-4ff1-a1f5-8da222f2425b,67853,6,3,0.5555257797241211,5.0971042153511466,5,0.2766117751598358,5.096686511250788,5.100323736079296,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0004999383236281574, 0.013688011094927788, 0.0006085957866162062, 0.5555257797241211, 0.15306589007377625, 0.2766117751598358]","[5.109321888613334, 5.106462091687186, 5.10740839589895, 5.0971042153511466, 5.101283256759602, 5.096686511250788]"
06519206-50d3-41d9-a355-5b6e7b16564f,222376,6,3,0.38958609104156494,28.069161753354084,4,0.047300275415182114,11.542632628967375,25.24727459820715,0,3.0,0.0,0.0,0.0,false,false,false,"[0.025016821920871735, 0.2626120448112488, 0.1901533007621765, 0.38958609104156494, 0.047300275415182114, 0.0853314995765686]","[23.749934538010677, 21.540788535002736, 21.61276471499607, 28.069161753354084, 11.542632628967375, 22.213077518888085]"
065ac7fa-6164-4ddd-b95b-5a07d1235210,6565,6,2,0.3678351938724518,16.741096674766123,4,0.017893126234412193,6.502352896478488,12.97540350198846,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06165076792240143, 0.055046286433935165, 0.3678351938724518, 0.13838233053684235, 0.017893126234412193, 0.35919225215911865]","[20.90054887756789, 13.085026879012423, 16.741096674766123, 13.353462231964365, 6.502352896478488, 13.478365845615695]"
065b0f89-5bdd-4be5-a2c0-e29cc3fcfbfd,171696,6,4,0.296332985162735,10.013648713912652,5,0.169808492064476,6.995324065597428,10.525120908502547,0,3.0,0.0,0.0,0.0,false,false,false,"[0.02093994803726673, 0.18399874866008759, 0.05147825554013252, 0.27744153141975403, 0.296332985162735, 0.169808492064476]","[16.515119172351326, 11.583668340129076, 13.440107425977443, 8.58598087862145, 10.013648713912652, 6.995324065597428]"
06692435-c709-4077-ad94-b6b5694026e7,94452,6,0,0.6264136433601379,18.34377453714599,0,0.6264136433601379,18.34377453714599,24.366121966764027,0,3.0,0.0,0.0,0.0,false,false,false,"[0.6264136433601379, 0.033146217465400696, 0.3179876506328583, 0.002748359926044941, 0.013150704093277454, 0.006553423125296831]","[18.34377453714599, 22.585560540732477, 20.422962510860998, 26.353620505999785, 24.592191575376074, 28.777368596024036]"
06693ec1-4922-482e-9d94-a6429d93d78d,20748,6,0,0.34513089060783386,13.527064476137616,5,0.011389976367354393,13.511757774770889,13.482707340424092,0,3.0,0.0,0.0,0.0,false,false,false,"[0.34513089060783386, 0.1875935196876526, 0.22684447467327118, 0.08097117394208908, 0.14806991815567017, 0.011389976367354393]","[13.527064476137616, 13.52352132170741, 13.527330102233435, 13.515173333399343, 13.51898123077802, 13.511757774770889]"
066f14e3-da5e-4ca1-a29c-bc89b567b7ce,89120,6,4,0.36241522431373596,26.3806298205617,1,0.2906835973262787,26.37537109534275,26.382695578761403,0,3.0,0.0,0.0,0.0,false,false,false,"[0.022645067423582077, 0.2906835973262787, 0.27911731600761414, 0.03682980313897133, 0.36241522431373596, 0.00830898992717266]","[26.384572052617944, 26.37537109534275, 26.378960210427795, 26.389805702842242, 26.3806298205617, 26.401561001347925]"
066f9ddb-657c-4acf-81f8-b3e9239e73b5,33583,6,3,0.3316727876663208,31.120978951676353,5,0.26066526770591736,27.57260761777134,33.27325039658939,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0039019621908664703, 0.11451779305934906, 0.03264972195029259, 0.3316727876663208, 0.2565924823284149, 0.26066526770591736]","[46.74667411463694, 37.06397906708476, 40.766425841694435, 31.120978951676353, 34.081424867323754, 27.57260761777134]"
0671cb81-38e2-4edc-9d00-8b77ebfdf4bc,36568,6,3,0.3286556303501129,2.2956693203150618,1,0.03157857432961464,0.39227279727185577,5.506204210669033,4,3.0,0.7117471061646938,0.6402968285968186,0.21343227619893954,true,true,false,"[0.20718695223331451, 0.03157857432961464, 0.08106587827205658, 0.3286556303501129, 0.08713912218809128, 0.264373779296875]","[8.58617648645971, 0.39227279727185577, 3.6182621050690282, 2.2956693203150618, 0.6260860662748062, 2.5475893949447554]"
06731c60-8951-4075-8ec8-64cbe8c92e9e,18048,6,1,0.2595345973968506,26.442599765710533,0,0.10013896971940994,26.430053328376516,26.44923292623714,0,3.0,0.0,0.0,0.0,false,false,false,"[0.10013896971940994, 0.2595345973968506, 0.19151780009269714, 0.1308848261833191, 0.1738698035478592, 0.14405401051044464]","[26.430053328376516, 26.442599765710533, 26.43858660407094, 26.448480004434177, 26.445445349475516, 26.454497841772895]"
0679bb28-ec08-4f39-ab8f-fd6b64695e6a,4820,6,2,0.36585626006126404,14.742992114845574,3,0.030228419229388237,14.740276966915461,14.72602350275645,0,3.0,0.0,0.0,0.0,false,false,false,"[0.19366493821144104, 0.2805609107017517, 0.36585626006126404, 0.030228419229388237, 0.1287151426076889, 0.0009742670808918774]","[14.745928175040849, 14.740560915938874, 14.742992114845574, 14.740276966915461, 14.741207709348412, 14.746331229413416]"
067dad19-6c3e-421c-9288-7c6fc36eea48,9427,6,4,0.37315353751182556,6.31136039914044,4,0.37315353751182556,6.31136039914044,6.311270962410421,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06175608932971954, 0.010453730821609497, 0.18956676125526428, 0.034944355487823486, 0.37315353751182556, 0.33012548089027405]","[6.3113732607087485, 6.311795697012913, 6.313545503999616, 6.320957315981271, 6.31136039914044, 6.314925629494241]"
068c1198-0a52-4616-8505-70e066fa4f4b,93378,6,4,0.3347215950489044,76.07872791877934,0,0.006855607032775879,76.06547925195498,76.08503152182756,0,3.0,0.0,0.0,0.0,false,false,false,"[0.006855607032775879, 0.12246011942625046, 0.06451509147882462, 0.3026832938194275, 0.3347215950489044, 0.16876424849033356]","[76.06547925195498, 76.07774754891079, 76.07333392783127, 76.07823183338549, 76.07872791877934, 76.08212578165318]"
06938a52-155f-48eb-ac49-b89a16fe38f0,24934,6,4,0.42355212569236755,8.022498557396677,0,0.1431904137134552,8.021040067553932,8.01528306480902,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1431904137134552, 0.10084190964698792, 0.07838393747806549, 0.12604205310344696, 0.42355212569236755, 0.12798956036567688]","[8.021040067553932, 8.022669159586599, 8.023767940939855, 8.023606805134657, 8.022498557396677, 8.024121719669617]"
06a5eed4-52cc-45a3-ad5e-a848610dbb42,107286,6,1,0.3217123746871948,31.411195844067866,2,0.1257704794406891,31.408860727469797,31.409712869318323,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0010734269162639976, 0.3217123746871948, 0.1257704794406891, 0.22486428916454315, 0.29032599925994873, 0.0362534262239933]","[31.409037431693005, 31.411195844067866, 31.408860727469797, 31.411014571724134, 31.410981993014435, 31.41206837201788]"
06a64536-143f-401b-bb65-f719f37f9794,58741,6,4,0.3186044991016388,61.041826725754966,0,0.039966970682144165,61.01116163785117,60.94250982770421,0,3.0,0.0,0.0,0.0,false,false,false,"[0.039966970682144165, 0.31061601638793945, 0.12415368109941483, 0.13727782666683197, 0.3186044991016388, 0.06938105076551437]","[61.01116163785117, 61.042451226124506, 61.03944290916073, 61.04838340381448, 61.041826725754966, 61.05777023380271]"
06a99c79-84eb-48ac-9728-f122d21d1b95,16731,6,4,0.3252018988132477,6.09074133828973,5,0.1350075602531433,5.11916955206891,5.6391252552664755,0,3.0,0.0,0.0,0.0,false,false,false,"[0.006879047490656376, 0.21660690009593964, 0.03950191289186478, 0.27680259943008423, 0.3252018988132477, 0.1350075602531433]","[8.048636555214339, 6.543570121130604, 7.187802475545833, 5.606813466955282, 6.09074133828973, 5.11916955206891]"
06ac53e3-edc2-4e85-960c-de7570fb853f,88843,6,2,0.2757352888584137,7.253048827984351,3,0.17527103424072266,5.880126875046256,7.618979005272426,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06141245365142822, 0.07682488113641739, 0.2757352888584137, 0.17527103424072266, 0.2366473227739334, 0.17410899698734283]","[7.419205552139874, 7.9212098742111765, 7.253048827984351, 5.880126875046256, 7.55234641278771, 6.869982959358537]"
06bbd6f6-c860-40a5-b4e3-0bed4a4a9263,208947,6,2,0.3003561496734619,16.6548070053563,0,0.1311478316783905,13.407524059357657,17.01351063134854,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1311478316783905, 0.2774549424648285, 0.3003561496734619, 0.0023464260157197714, 0.2864219844341278, 0.0022727164905518293]","[13.407524059357657, 18.07508291947606, 16.6548070053563, 24.479285976293745, 19.856342109432052, 25.11294766232862]"
06c3f78f-728e-4d8d-b66b-0c6f569e91ff,108751,6,1,0.23576922714710236,47.913046400167666,0,0.12401361018419266,47.904234705674796,47.893883268526096,0,3.0,0.0,0.0,0.0,false,false,false,"[0.12401361018419266, 0.23576922714710236, 0.22147341072559357, 0.14103081822395325, 0.19560575485229492, 0.08210720121860504]","[47.904234705674796, 47.913046400167666, 47.91022698715592, 47.91439858341573, 47.91259122462138, 47.91556073453601]"
06c7bd66-9ab6-457c-b52a-4ca1f9b320cd,113199,6,4,0.2868956923484802,11.135858717980003,5,0.07422937452793121,5.786548583468271,14.439901615083224,0,3.0,0.0,0.0,0.0,false,false,false,"[0.09237778931856155, 0.18633750081062317, 0.11948288977146149, 0.24067676067352295, 0.2868956923484802, 0.07422937452793121]","[20.471846988669295, 13.43229035368498, 16.182386506132882, 8.845241115108836, 11.135858717980003, 5.786548583468271]"
06dc40f6-7ded-49e4-9970-2e5b65d33526,3741,6,1,0.24603469669818878,8.45194535476998,5,0.08376602828502655,8.446039389101111,8.453428425164407,0,3.0,0.0,0.0,0.0,false,false,false,"[0.05018523335456848, 0.24603469669818878, 0.1719171702861786, 0.2048373818397522, 0.243259459733963, 0.08376602828502655]","[8.454010827123009, 8.45194535476998, 8.452364540092159, 8.449879941849222, 8.451396606786236, 8.446039389101111]"
06df5022-41b1-47cf-aa7d-cff3f741a01d,210349,6,1,0.29522573947906494,3.230236271123657,0,0.0004985786508768797,1.5882309927731488,3.3916024412093053,1,3.0,0.0004985786508768797,0.0007038778869729553,0.00023462596232431843,false,true,false,"[0.0004985786508768797, 0.29522573947906494, 0.0020405135583132505, 0.17815932631492615, 0.26983389258384705, 0.2542420029640198]","[1.5882309927731488, 3.230236271123657, 3.1937817868705665, 3.2586319988148795, 3.2555306857401054, 3.262821356066539]"
06e568ca-454b-4cd2-819e-77c54f024288,216676,6,1,0.24786601960659027,3.222567731624183,1,0.24786601960659027,3.222567731624183,3.057679374596074,0,3.0,0.0,0.0,0.0,false,false,false,"[0.031301405280828476, 0.24786601960659027, 0.17774124443531036, 0.20762602984905243, 0.2416473925113678, 0.09381793439388275]","[6.034750327869262, 3.222567731624183, 3.9739076711975874, 3.315760105842745, 3.230146834860232, 3.2266841916280447]"
06ecda93-ff7c-4fbf-a048-ab19d8caf89a,1174,6,3,0.2453673779964447,3.8233465324184137,4,0.19861707091331482,3.814295838253542,3.8664430614606746,0,3.0,0.0,0.0,0.0,false,false,false,"[0.18518444895744324, 0.09824254363775253, 0.1605033129453659, 0.2453673779964447, 0.19861707091331482, 0.11208519339561462]","[3.874821643416334, 3.8424107536743044, 3.868914447857545, 3.8233465324184137, 3.814295838253542, 3.817023899852533]"
06f1dbf4-0f95-4b44-9a2a-ac0727be5f21,70728,6,3,0.35110390186309814,4.995158760442225,4,0.30712947249412537,4.993963376429214,4.997362925580326,0,3.0,0.0,0.0,0.0,false,false,false,"[0.00306419818662107, 0.12350502610206604, 0.032362066209316254, 0.35110390186309814, 0.30712947249412537, 0.1828354001045227]","[4.997391932494082, 4.9940003758423845, 4.994244487519379, 4.995158760442225, 4.993963376429214, 4.997039663620787]"
06f42696-d3bd-409d-a004-c34165546a78,71799,6,1,0.29667916893959045,3.201523541125727,0,0.0779973566532135,3.189323481204253,3.047023193105573,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0779973566532135, 0.29667916893959045, 0.24505910277366638, 0.11180593818426132, 0.20681384205818176, 0.06164461001753807]","[3.189323481204253, 3.201523541125727, 3.2000119539743994, 3.197871655264926, 3.199790493618687, 3.2002451633485434]"
06fa0bf1-89db-49a2-ac6f-f8af1d3113fd,70815,6,1,0.37223097681999207,9.151984109622159,0,0.04079751670360565,7.505502784153907,9.138414216653873,0,3.0,0.0,0.0,0.0,false,false,false,"[0.04079751670360565, 0.37223097681999207, 0.2661835849285126, 0.04212455451488495, 0.2785159945487976, 0.00014740719052497298]","[7.505502784153907, 9.151984109622159, 8.929822842297368, 9.15733306259804, 9.154359684218576, 9.170516532490991]"
06feadca-bef7-40df-bf59-80dfcb3c382e,36640,6,1,0.37698087096214294,9.084321302441248,5,4.863645244768122e-06,2.840038713298168,10.292359401800331,1,3.0,4.863645244768122e-06,7.779949514143558e-07,2.5933165047145196e-07,false,true,false,"[0.09346198290586472, 0.37698087096214294, 0.31300678849220276, 0.004892593715339899, 0.211652934551239, 4.863645244768122e-06]","[11.73129779304872, 9.084321302441248, 10.149233850727104, 6.444302694876888, 7.9714679442218745, 2.840038713298168]"
0709ef33-3222-45f8-ba08-833d38627f2f,149026,6,4,0.2648252546787262,24.02621856447812,2,0.1557188183069229,24.025175106585053,24.032032811421136,0,3.0,0.0,0.0,0.0,false,false,false,"[0.026963915675878525, 0.17656126618385315, 0.1557188183069229, 0.23534062504768372, 0.2648252546787262, 0.1405901163816452]","[24.028942492343887, 24.028204610383618, 24.025175106585053, 24.0286588175022, 24.02621856447812, 24.026726723961584]"
070f53a2-67e5-44f2-860b-cb77e3b9f042,6943,6,1,0.48252153396606445,5.858243059812136,5,0.003066385630518198,0.25726107713011176,5.070313730321457,2,3.0,0.00876833125948906,0.01770703846465555,0.005902346154885184,false,true,false,"[0.02130611054599285, 0.48252153396606445, 0.09008507430553436, 0.0057019456289708614, 0.39731889963150024, 0.003066385630518198]","[8.223394192399676, 5.858243059812136, 6.781461758606142, 1.36954894903438, 4.937433038278044, 0.25726107713011176]"
07107f8f-7128-42a9-b10a-e4721aa0d196,16718,6,1,0.39438238739967346,3.4340261930495495,5,0.003532775677740574,3.423946154578879,3.4195353760987457,0,3.0,0.0,0.0,0.0,false,false,false,"[0.00627135019749403, 0.39438238739967346, 0.3006550371646881, 0.02740463614463806, 0.26775386929512024, 0.003532775677740574]","[3.435276322828867, 3.4340261930495495, 3.4352956227807816, 3.4310361280095125, 3.4329820333227925, 3.423946154578879]"
0715400c-6ab6-4eba-83ee-0334dc2b4036,29578,6,3,0.5249581933021545,10.394477488576921,5,0.26111093163490295,7.640351838609707,11.41659018683515,0,3.0,0.0,0.0,0.0,false,false,false,"[0.033188898116350174, 0.06723743677139282, 0.05200009047985077, 0.5249581933021545, 0.061504434794187546, 0.26111093163490295]","[13.72843141593728, 12.065223349362624, 12.827387429614944, 10.394477488576921, 11.402024999425516, 7.640351838609707]"
071df018-2373-4e69-8937-625300b090a3,3965,6,4,0.23463986814022064,53.61948417346057,1,0.2194037288427353,53.61810926881496,53.61735010879762,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06840334087610245, 0.2194037288427353, 0.18534530699253082, 0.2308371663093567, 0.23463986814022064, 0.0613706111907959]","[53.62104256530862, 53.61810926881496, 53.61988407107054, 53.61960561183376, 53.61948417346057, 53.62446648759837]"
07260488-77e6-421a-a84c-92ad11d8830e,40144,6,3,0.3278176188468933,8.91896456264539,5,0.2741367816925049,5.104766126061609,9.155824908521186,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0026208702474832535, 0.2103801816701889, 0.05830778554081917, 0.3278176188468933, 0.12673678994178772, 0.2741367816925049]","[9.340047274884448, 9.310304117208908, 8.99257150023995, 8.91896456264539, 6.299656847471384, 5.104766126061609]"
072617d6-0d73-41f5-96b8-1d348e962ebe,58310,6,1,0.30281952023506165,22.103587356158407,0,0.044862695038318634,19.811525244154982,21.779732892140817,0,3.0,0.0,0.0,0.0,false,false,false,"[0.044862695038318634, 0.30281952023506165, 0.19497829675674438, 0.15313231945037842, 0.2550979256629944, 0.04910919815301895]","[19.811525244154982, 22.103587356158407, 21.703958757615126, 22.10452107367999, 22.102967687861664, 22.10338079929313]"
0726c9f9-27e6-4118-9de4-316162f7a847,94486,6,1,0.5116075873374939,30.2826212106679,0,0.0010843315394595265,26.428800480487958,30.279613326670127,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0010843315394595265, 0.5116075873374939, 0.4342236816883087, 9.134848369285464e-05, 0.05298444628715515, 8.624069778306875e-06]","[26.428800480487958, 30.2826212106679, 30.28261287488254, 30.28384342680713, 30.28286162479164, 30.284843989996507]"
