scenario_id,target_actor_id,probability_threshold,eligible_mode_count,fallback_used,top1_mode,top1_probability,top1_min_distance,top1_brake,worst_case_mode,worst_case_probability,worst_case_min_distance,worst_case_brake,probability_aware_trigger_mode,probability_aware_trigger_probability,probability_aware_min_distance,probability_aware_brake,ground_truth_min_distance,ground_truth_near_miss,hidden_risk_detected,missed_worst_case_brake,artifact_path
00062a32-8d6d-4449-9948-6fedac67bfcd,21361,0.5,1,True,3,0.3755089342594147,10.971450247782645,False,1,0.09243347495794296,10.96309097463087,False,3,0.3755089342594147,10.971450247782645,False,11.417657629336146,False,False,False,results/qcnet_server_500/artifacts/00062a32-8d6d-4449-9948-6fedac67bfcd.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.0,6,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,5,0.0016524329548701644,15.606332468210049,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.001,6,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,5,0.0016524329548701644,15.606332468210049,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.01,5,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,3,0.01863221824169159,18.64095803970127,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.03,4,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,4,0.11785601824522018,19.634205855257708,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.05,4,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,4,0.11785601824522018,19.634205855257708,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.1,3,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,4,0.11785601824522018,19.634205855257708,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.2,2,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,1,0.3782522976398468,20.335414711222246,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.3,2,False,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,1,0.3782522976398468,20.335414711222246,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,0.5,1,True,2,0.4142039716243744,20.607024708166275,False,5,0.0016524329548701644,15.606332468210049,False,2,0.4142039716243744,20.607024708166275,False,20.724609311727292,False,False,False,results/qcnet_server_500/artifacts/0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.0,6,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,5,0.06522748619318008,9.465920961451571,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.001,6,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,5,0.06522748619318008,9.465920961451571,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.01,6,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,5,0.06522748619318008,9.465920961451571,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.03,5,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,5,0.06522748619318008,9.465920961451571,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.05,5,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,5,0.06522748619318008,9.465920961451571,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.1,4,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,4,0.2818070650100708,9.466077683197788,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.2,3,False,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,4,0.2818070650100708,9.466077683197788,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.3,1,True,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,4,0.2818070650100708,9.466077683197788,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,0.5,1,True,4,0.2818070650100708,9.466077683197788,False,5,0.06522748619318008,9.465920961451571,False,4,0.2818070650100708,9.466077683197788,False,9.467472996304922,False,False,False,results/qcnet_server_500/artifacts/0007df76-c9a2-47aa-83bf-3b2b414109c9.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.0,6,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,0,0.001281424192711711,8.937446739339855,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.001,4,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,0,0.001281424192711711,8.937446739339855,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.01,3,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.03,3,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.05,3,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.1,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.2,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.3,2,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,0.5,1,False,2,0.6046013832092285,11.83605793696525,False,0,0.001281424192711711,8.937446739339855,False,2,0.6046013832092285,11.83605793696525,False,15.367578208782547,False,False,False,results/qcnet_server_500/artifacts/0015197d-b916-43b6-bcaa-8a7d90d7b87d.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.0,6,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,0,0.0007878370233811438,3.2614177633511874,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.001,4,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,2,0.1716555953025818,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.01,4,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,2,0.1716555953025818,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.03,4,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,2,0.1716555953025818,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.05,4,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,2,0.1716555953025818,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.1,3,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,2,0.1716555953025818,3.3158326927952047,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.2,2,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,1,0.5317715406417847,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.3,1,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,1,0.5317715406417847,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,0.5,1,False,1,0.5317715406417847,3.4270362425625023,False,0,0.0007878370233811438,3.2614177633511874,False,1,0.5317715406417847,3.4270362425625023,False,3.362151129964027,False,False,False,results/qcnet_server_500/artifacts/00170a57-eb8a-4947-8b7d-7b12af7af2db.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.0,6,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,5,0.024044949561357498,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.001,6,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,5,0.024044949561357498,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.01,6,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,5,0.024044949561357498,0.4480973718285185,True,3.40640844842747,False,True,False,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.03,5,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,0,0.12088070809841156,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.05,5,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,0,0.12088070809841156,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.1,5,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,0,0.12088070809841156,3.2573202753879453,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.2,3,False,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,2,0.24443940818309784,3.2982021752010557,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.3,1,True,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,1,0.2648898959159851,3.3171304893715607,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,0.5,1,True,1,0.2648898959159851,3.3171304893715607,False,5,0.024044949561357498,0.4480973718285185,True,1,0.2648898959159851,3.3171304893715607,False,3.40640844842747,False,False,True,results/qcnet_server_500/artifacts/001749f1-bc1c-47fb-a13f-9ab1f2c050a8.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.0,6,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.001,4,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.01,4,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.03,4,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.05,4,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.1,3,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.2,2,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.3,2,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00190202-a988-4f35-96b5-876869b4e0a3,147327,0.5,1,True,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,0,0.4628504514694214,8.30623984742856,False,8.33376100675116,False,False,False,results/qcnet_server_500/artifacts/00190202-a988-4f35-96b5-876869b4e0a3.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.0,6,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,5,0.07729115337133408,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.001,6,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,5,0.07729115337133408,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.01,6,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,5,0.07729115337133408,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.03,6,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,5,0.07729115337133408,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.05,6,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,5,0.07729115337133408,3.33868327363696,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.1,5,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,3,0.1383521556854248,3.35478985172341,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.2,2,False,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,1,0.21628281474113464,3.4004432985278537,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.3,1,True,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,2,0.22942043840885162,3.403850935477123,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
00195499-be19-4cfb-867a-f6a78c43f51c,52958,0.5,1,True,2,0.22942043840885162,3.403850935477123,False,5,0.07729115337133408,3.33868327363696,False,2,0.22942043840885162,3.403850935477123,False,3.694961345674319,False,False,False,results/qcnet_server_500/artifacts/00195499-be19-4cfb-867a-f6a78c43f51c.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.0,6,False,3,0.2858017385005951,18.396278705008168,False,5,0.15697599947452545,16.778166389947156,False,5,0.15697599947452545,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.001,6,False,3,0.2858017385005951,18.396278705008168,False,5,0.15697599947452545,16.778166389947156,False,5,0.15697599947452545,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,0.01,6,False,3,0.2858017385005951,18.396278705008168,False,5,0.15697599947452545,16.778166389947156,False,5,0.15697599947452545,16.778166389947156,False,18.237195114766635,False,False,False,results/qcnet_server_500/artifacts/001ce108-22b2-4e40-bcf3-40d22732a8c3.npz
