scenario_id,target_actor_id,top1_probability,top1_mode,top1_min_distance,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,prediction_gt_gap,top1_near_miss,multimodal_worst_case_near_miss,ground_truth_near_miss,top1_collision,multimodal_worst_case_collision,ground_truth_collision,artifact_path
83b65b90-5ee7-4a3b-85b7-36dbaf36c4be,48870,0.573090672492981,4,0.15603294794055353,0.11711825868326509,4.9952091301802595,0.03891468925728844,-4.878090871496994,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/83b65b90-5ee7-4a3b-85b7-36dbaf36c4be.npz
c1442e8c-b906-4c39-8529-ad54c9fcf2fb,104075,0.5985632538795471,0,9.934117270027711,0.11888426418286745,9.035931862749045,9.815233005844844,-8.917047598566178,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/c1442e8c-b906-4c39-8529-ad54c9fcf2fb.npz
e4a51656-5d7a-408c-9034-2357eaf0b0c7,62817,0.26462772488594055,5,0.6238643341925948,0.12193308937546478,1.5350371695578486,0.50193124481713,-1.4131040801823838,True,True,True,True,True,False,results/qcnet_server_10000/artifacts/e4a51656-5d7a-408c-9034-2357eaf0b0c7.npz
45190a44-7709-4d75-8981-4b1bb30e1fa1,170066,0.8265830874443054,2,3.5508224989367996,0.1261987798547937,3.5470871833332107,3.424623719082006,-3.420888403478417,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/45190a44-7709-4d75-8981-4b1bb30e1fa1.npz
1b0f9020-7f5d-446a-95df-a700be0cfbb9,89718,0.4648403823375702,1,7.358848184410391,0.13078243214062713,7.734764956267223,7.228065752269764,-7.603982524126596,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/1b0f9020-7f5d-446a-95df-a700be0cfbb9.npz
3700ccf1-1850-4222-aa01-348fc11709ee,203136,0.3432474434375763,1,2.7226084360510647,0.1383158586588141,3.5241721355086413,2.5842925773922505,-3.385856276849827,True,True,False,False,True,False,results/qcnet_server_10000/artifacts/3700ccf1-1850-4222-aa01-348fc11709ee.npz
f27a1d6e-1f38-44f2-8032-7b27939a3a0d,35375,0.28438347578048706,1,0.2679135504812072,0.14006640818385732,9.035337804181587,0.12784714229734986,-8.89527139599773,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/f27a1d6e-1f38-44f2-8032-7b27939a3a0d.npz
f25c5294-5db0-4295-b448-de2de54a5cff,109727,0.794023871421814,0,5.579587007513349,0.14260007088433385,5.624000460509367,5.436986936629015,-5.481400389625033,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/f25c5294-5db0-4295-b448-de2de54a5cff.npz
237e76bd-f376-4219-97df-205c6abd0018,18504,0.6872185468673706,0,11.118284300035453,0.14310311962796016,10.605317712950031,10.975181180407493,-10.46221459332207,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/237e76bd-f376-4219-97df-205c6abd0018.npz
590bf360-21dd-4940-ad79-2b82f4379ae5,35512,0.5271946787834167,4,1.0108080792948149,0.14337333915221587,1.4117957799287002,0.867434740142599,-1.2684224407764844,True,True,True,False,True,False,results/qcnet_server_10000/artifacts/590bf360-21dd-4940-ad79-2b82f4379ae5.npz
21124977-8e37-4f1f-a089-418726f7aabd,140024,0.5732211470603943,0,4.841615391107932,0.14880747864657506,4.44491001152375,4.692807912461356,-4.296102532877175,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/21124977-8e37-4f1f-a089-418726f7aabd.npz
d71f1a75-32ec-472f-a7c6-e4e7656b14f7,108984,0.45563703775405884,2,6.857816362673232,0.15255507459624112,6.772211322433595,6.705261288076991,-6.619656247837354,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/d71f1a75-32ec-472f-a7c6-e4e7656b14f7.npz
d71a4d84-d327-41b0-a015-0a3021c2764c,95203,0.423598051071167,2,3.31435257012282,0.1652931199134515,2.856166394301825,3.1490594502093687,-2.6908732743883736,False,True,True,False,True,False,results/qcnet_server_10000/artifacts/d71a4d84-d327-41b0-a015-0a3021c2764c.npz
4824463c-84ce-481f-b68e-494373722a41,83095,0.9860279560089111,0,6.0100024994761565,0.16600923122687922,6.007269668629863,5.843993268249277,-5.841260437402983,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/4824463c-84ce-481f-b68e-494373722a41.npz
1d483724-b370-4b6a-a8e1-0b7658fa1324,40745,0.3952280580997467,3,0.371799101066378,0.1662504442825691,7.887734373731998,0.20554865678380888,-7.7214839294494295,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/1d483724-b370-4b6a-a8e1-0b7658fa1324.npz
de4f1a33-1325-4081-a899-dc3fe94b5894,99779,0.37961912155151367,3,0.17547665803231685,0.17547665803231685,8.605388529295825,0.0,-8.429911871263508,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/de4f1a33-1325-4081-a899-dc3fe94b5894.npz
bcc2269d-1ab0-4a33-a58b-5dbc10d59ae8,29988,0.3461516201496124,0,5.875541401498499,0.18733059723305576,6.325460193165433,5.6882108042654425,-6.1381295959323765,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/bcc2269d-1ab0-4a33-a58b-5dbc10d59ae8.npz
5b15cbb8-d2dd-4a23-bf97-9c55b29cb27f,59829,0.3761736750602722,2,10.196680316299927,0.19764996846587443,9.126158505213498,9.999030347834053,-8.928508536747623,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/5b15cbb8-d2dd-4a23-bf97-9c55b29cb27f.npz
50977085-f57b-4243-929c-1a5f7d9284a4,171902,0.34711921215057373,4,0.260639556231279,0.20461081895759342,8.358268208185034,0.05602873727368557,-8.15365738922744,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/50977085-f57b-4243-929c-1a5f7d9284a4.npz
135a2bb7-ff97-4a02-a6e3-2f21a02e81cf,94057,0.3891746997833252,2,8.0998607823688,0.20788857351134532,6.244502128992291,7.891972208857455,-6.036613555480946,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/135a2bb7-ff97-4a02-a6e3-2f21a02e81cf.npz
1509e6e0-b47e-48ab-b622-5830167d90ed,33596,0.36047399044036865,1,5.204405784483819,0.2142582631693215,10.814705477679837,4.990147521314498,-10.600447214510515,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/1509e6e0-b47e-48ab-b622-5830167d90ed.npz
43e72c9b-4631-48b6-9933-668080f91d60,146288,0.6095752716064453,2,8.955857638810926,0.22126906759998233,9.969989834041826,8.734588571210944,-9.748720766441844,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/43e72c9b-4631-48b6-9933-668080f91d60.npz
9744b532-36e4-4ffe-a964-222128cd3da5,12891,0.9958264231681824,0,5.3815243291102,0.22676133605690274,5.262137111069389,5.154762993053297,-5.035375775012486,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/9744b532-36e4-4ffe-a964-222128cd3da5.npz
14381d14-d6b5-45e4-b44c-e5fec83d52d3,712,0.46610793471336365,0,5.563291755862415,0.23144016179658974,5.24913174965467,5.331851594065825,-5.017691587858081,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/14381d14-d6b5-45e4-b44c-e5fec83d52d3.npz
23b83890-4463-4e62-8128-6b198e73bb3a,15135,0.8874495625495911,0,4.990950749504946,0.2413312369722066,4.736398914240744,4.749619512532739,-4.495067677268537,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/23b83890-4463-4e62-8128-6b198e73bb3a.npz
6954e9a2-d9a9-4ebb-a771-a16f67d56f0c,80773,0.3550897240638733,2,7.698245222610558,0.24380164455175218,9.170457344549204,7.4544435780588065,-8.926655699997452,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/6954e9a2-d9a9-4ebb-a771-a16f67d56f0c.npz
7a0ee33c-d6e9-44a4-9ce7-2a564ec22e1f,7038,0.36763182282447815,1,7.760176161211777,0.24884158207362087,9.554854341642601,7.511334579138156,-9.306012759568981,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/7a0ee33c-d6e9-44a4-9ce7-2a564ec22e1f.npz
c1a4460e-197b-4247-b778-8be5f20a613e,96657,0.2791694700717926,4,5.853193667037975,0.24985644674920832,9.940051396847378,5.603337220288767,-9.69019495009817,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/c1a4460e-197b-4247-b778-8be5f20a613e.npz
dfac1ccb-aa47-4af4-b4af-434827c5a235,14428,0.493210107088089,4,4.816993563377977,0.25096890376610215,5.285239980272095,4.566024659611875,-5.034271076505993,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/dfac1ccb-aa47-4af4-b4af-434827c5a235.npz
d3db7285-e2bd-4b1e-a6aa-365dc0f5e1ec,22871,0.5420894026756287,2,14.891922797121035,0.25215223857635566,10.292081527546616,14.63977055854468,-10.03992928897026,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/d3db7285-e2bd-4b1e-a6aa-365dc0f5e1ec.npz
f40b7139-f2a7-4019-9c3d-a88fe51561da,66006,0.40245866775512695,2,7.014427658753283,0.25655093897653447,7.544659334977545,6.757876719776748,-7.28810839600101,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/f40b7139-f2a7-4019-9c3d-a88fe51561da.npz
070f53a2-67e5-44f2-860b-cb77e3b9f042,6943,0.48252153396606445,1,5.858243059812136,0.25726107713011176,5.070313730321457,5.600981982682025,-4.813052653191345,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/070f53a2-67e5-44f2-860b-cb77e3b9f042.npz
a14f6037-1579-4ab4-ac96-0a14de204ce0,19376,0.7816008925437927,0,5.7674673221103525,0.2602168377964014,5.8561641453436675,5.507250484313951,-5.595947307547266,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/a14f6037-1579-4ab4-ac96-0a14de204ce0.npz
f086dddb-3dc2-4384-aa43-7e25f2e4d457,3039,0.32948940992355347,5,0.2610265506334842,0.2610265506334842,6.317029365386301,0.0,-6.0560028147528175,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/f086dddb-3dc2-4384-aa43-7e25f2e4d457.npz
ea80df8a-b36e-4b94-99a0-85c8b6216a10,57609,0.3172036409378052,3,7.8814011180783305,0.2648852650560216,7.8665167589842575,7.6165158530223085,-7.601631493928236,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/ea80df8a-b36e-4b94-99a0-85c8b6216a10.npz
fe7f5bc4-df0c-4a88-adcf-08c67e8e14b5,27802,0.33697450160980225,3,3.4776892389931024,0.26764361422409066,5.796588713589079,3.2100456247690117,-5.5289450993649885,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/fe7f5bc4-df0c-4a88-adcf-08c67e8e14b5.npz
bea418f1-98c7-4781-8649-568ee340a7bc,2459,0.43696328997612,3,0.270925289217682,0.270925289217682,6.459639620701081,0.0,-6.188714331483399,True,True,False,True,True,False,results/qcnet_server_10000/artifacts/bea418f1-98c7-4781-8649-568ee340a7bc.npz
e5566713-f9d3-471c-9b5c-54f43758dcfd,16480,0.3018798828125,1,5.561769512516605,0.27452524993887883,6.875425150307619,5.287244262577726,-6.60089990036874,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/e5566713-f9d3-471c-9b5c-54f43758dcfd.npz
985d5787-9cac-4586-9ff5-b245433ac72a,61559,0.27258628606796265,4,5.5411506087784,0.28505456757585423,3.2640767260141463,5.256096041202546,-2.9790221584382923,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/985d5787-9cac-4586-9ff5-b245433ac72a.npz
ab42cd4c-0ef4-4403-a0a5-a3a05653d31b,92371,0.3573046028614044,2,9.331557790786272,0.29444371549248183,8.245337383362113,9.03711407529379,-7.950893667869631,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/ab42cd4c-0ef4-4403-a0a5-a3a05653d31b.npz
39f3e266-e2d5-456a-9cf3-17fb700eec41,140024,0.29942062497138977,4,2.0925631931520603,0.2967697524806677,4.671493886310673,1.7957934406713925,-4.374724133830005,True,True,False,False,True,False,results/qcnet_server_10000/artifacts/39f3e266-e2d5-456a-9cf3-17fb700eec41.npz
eb151b18-0c3b-43e7-80c6-3defa9913bad,95232,0.8225218057632446,2,5.175927019765624,0.2994315842131891,34.96175918465948,4.876495435552435,-34.66232760044629,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/eb151b18-0c3b-43e7-80c6-3defa9913bad.npz
c0e5baf8-0ff4-4046-88e5-bbc920499c64,231279,0.3105081617832184,4,3.8601928415824323,0.3066703879132335,6.99753433893057,3.5535224536691987,-6.690863951017336,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/c0e5baf8-0ff4-4046-88e5-bbc920499c64.npz
c15a6930-1d82-41e7-8ca1-00a4b142b8bb,38831,0.3383656144142151,4,7.555727464011267,0.3074427518820609,7.354057692246293,7.248284712129206,-7.046614940364233,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/c15a6930-1d82-41e7-8ca1-00a4b142b8bb.npz
9238cb5f-2464-4162-ae25-b1226f77433e,247483,0.36602768301963806,4,7.080052668032426,0.3129153962753458,7.666850269341801,6.76713727175708,-7.353934873066454,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/9238cb5f-2464-4162-ae25-b1226f77433e.npz
85058ecf-cd38-4f20-86fb-10a98fdd544a,30040,0.8573625087738037,0,9.235936805726363,0.3130730381793367,5.236695939392372,8.922863767547026,-4.923622901213036,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/85058ecf-cd38-4f20-86fb-10a98fdd544a.npz
b13e1f9b-5898-4ec6-a508-0f64569ebecf,2078,0.6812184453010559,2,2.908430061170968,0.31389214844310004,3.059689675007841,2.594537912727868,-2.7457975265647407,True,True,False,False,True,False,results/qcnet_server_10000/artifacts/b13e1f9b-5898-4ec6-a508-0f64569ebecf.npz
5ceda512-e89c-45a7-bf73-eeda28f79d2c,8258,0.22434821724891663,1,7.159623250566047,0.3140164773347407,5.897766646073186,6.845606773231307,-5.583750168738446,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/5ceda512-e89c-45a7-bf73-eeda28f79d2c.npz
ba1a6119-3a87-4ef2-8197-06b250bb7126,97315,0.405040442943573,2,9.41222452152681,0.320712837012359,10.159615628959319,9.091511684514451,-9.83890279194696,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/ba1a6119-3a87-4ef2-8197-06b250bb7126.npz
9abafb0a-61e0-435b-9254-830029b2f924,48029,0.4114551544189453,4,3.100030883608306,0.3339095003847211,6.078796517558709,2.766121383223585,-5.744887017173988,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/9abafb0a-61e0-435b-9254-830029b2f924.npz
9c8ed2a1-c318-4ce3-a323-f6fefcee2321,105527,0.2885706126689911,1,2.9501905267620447,0.3422966491249911,2.956773522457378,2.6078938776370535,-2.6144768733323867,True,True,True,False,True,False,results/qcnet_server_10000/artifacts/9c8ed2a1-c318-4ce3-a323-f6fefcee2321.npz
672d6ae3-b9f0-48f0-9e3b-ac3bdfa9190f,111583,0.37018194794654846,1,7.781182422880701,0.347123691831108,10.486204189591993,7.434058731049594,-10.139080497760885,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/672d6ae3-b9f0-48f0-9e3b-ac3bdfa9190f.npz
83ee5a89-b86b-4a80-b9b3-da48d0b0d7ce,40743,0.38375481963157654,2,8.55998829736645,0.3524662058775901,3.17744465112689,8.20752209148886,-2.8249784452493,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/83ee5a89-b86b-4a80-b9b3-da48d0b0d7ce.npz
fd6518f1-71ae-42a9-a6d3-bbe7712b61cb,60046,0.3988054096698761,1,4.5031155556361995,0.3531713811831023,5.5065413343975225,4.149944174453097,-5.15336995321442,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/fd6518f1-71ae-42a9-a6d3-bbe7712b61cb.npz
32c4beb2-56a7-427e-8f4d-c912709e3bde,72015,0.3841358423233032,4,6.054388879133786,0.38700633000740353,5.989046756207792,5.6673825491263825,-5.6020404262003884,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/32c4beb2-56a7-427e-8f4d-c912709e3bde.npz
0671cb81-38e2-4edc-9d00-8b77ebfdf4bc,36568,0.3286556303501129,3,2.2956693203150618,0.39227279727185577,5.506204210669033,1.903396523043206,-5.113931413397177,True,True,False,False,True,False,results/qcnet_server_10000/artifacts/0671cb81-38e2-4edc-9d00-8b77ebfdf4bc.npz
90a0d502-7770-4c49-a984-bc67031eb14e,150510,0.27331557869911194,4,3.685509776307491,0.3942645932343876,9.658552264838168,3.2912451830731033,-9.26428767160378,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/90a0d502-7770-4c49-a984-bc67031eb14e.npz
5b9be991-63cd-4857-8558-41d93aa46002,88412,0.29567229747772217,2,11.832053285407353,0.39636232825767603,3.2415752475616593,11.435690957149678,-2.8452129193039832,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/5b9be991-63cd-4857-8558-41d93aa46002.npz
fea9ea27-e834-4cc9-b2a7-da06f6853bce,85776,0.4216797351837158,2,8.695021969790504,0.3975892527637062,7.954058985833293,8.297432717026798,-7.556469733069587,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/fea9ea27-e834-4cc9-b2a7-da06f6853bce.npz
4fe86ac2-d412-4f18-b972-5a0c7fa23176,60169,0.4803023934364319,2,6.617899947843983,0.4166873841362967,6.525541068261472,6.201212563707687,-6.108853684125175,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/4fe86ac2-d412-4f18-b972-5a0c7fa23176.npz
c64e92b7-d932-4a01-95b3-a7bdafc5604d,108351,0.5752258896827698,3,4.049878351789388,0.4190946903993323,3.1692106021286808,3.630783661390056,-2.7501159117293486,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/c64e92b7-d932-4a01-95b3-a7bdafc5604d.npz
9526f868-59ca-4b06-a9e3-f9aedd94eadc,7119,0.4908153712749481,2,12.47719290519565,0.44302572391925094,11.04889657490111,12.0341671812764,-10.60587085098186,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/9526f868-59ca-4b06-a9e3-f9aedd94eadc.npz
e652e354-bae7-4121-872d-bab11a47e109,60407,0.42688214778900146,2,7.715962945420997,0.45040418698751433,7.622682891608353,7.265558758433483,-7.1722787046208385,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/e652e354-bae7-4121-872d-bab11a47e109.npz
b752c54e-75ee-4d25-a351-60f569f55793,33798,0.38410741090774536,1,10.973930231286802,0.471008281008295,20.643286821794867,10.502921950278507,-20.17227854078657,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/b752c54e-75ee-4d25-a351-60f569f55793.npz
08156310-59aa-4d87-a8bb-b04563d3e886,108748,0.6514286398887634,2,8.762215316016022,0.47433303904376256,9.143502160194117,8.287882276972258,-8.669169121150354,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/08156310-59aa-4d87-a8bb-b04563d3e886.npz
2bd58cb7-15f7-4005-b914-81eda99c3eea,36518,0.5964657068252563,0,4.81499594825899,0.48423771297009294,4.117543995893757,4.330758235288897,-3.633306282923664,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/2bd58cb7-15f7-4005-b914-81eda99c3eea.npz
23685bb5-23bc-485f-87a2-cfb194664a69,19436,0.31130534410476685,2,3.2467920995855373,0.49071658306254345,5.7893626074795765,2.7560755165229938,-5.2986460244170335,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/23685bb5-23bc-485f-87a2-cfb194664a69.npz
e3f32c44-bacb-4564-a1e7-d4cecc64c8de,17533,0.43950292468070984,1,4.8864956811721685,0.5006076577334327,5.402010457093725,4.385888023438736,-4.901402799360293,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/e3f32c44-bacb-4564-a1e7-d4cecc64c8de.npz
16e50dd3-aab4-4c19-85d0-13225c2cd334,75586,0.37142783403396606,4,3.0125582183113315,0.5068449486315472,5.3586864050789575,2.5057132696797844,-4.85184145644741,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/16e50dd3-aab4-4c19-85d0-13225c2cd334.npz
6b75e5d8-2dcf-4c89-99f9-470a6536f09f,16000,0.4798123836517334,2,6.069879358381955,0.5084246320567376,7.101862936201007,5.561454726325217,-6.59343830414427,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/6b75e5d8-2dcf-4c89-99f9-470a6536f09f.npz
f08e4721-fc2f-40fc-87ff-8e735d9becda,22533,0.2777324318885803,4,7.833964549735963,0.5310525185266095,7.849830307310895,7.302912031209354,-7.318777788784285,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/f08e4721-fc2f-40fc-87ff-8e735d9becda.npz
a57f3b6f-d5f9-49e2-914d-0a7a22660146,49428,0.5321069359779358,0,9.026223490758907,0.5351816435866239,6.921172702716616,8.491041847172283,-6.385991059129992,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/a57f3b6f-d5f9-49e2-914d-0a7a22660146.npz
bcb975e8-80b9-4aa4-b10e-4561204dab44,684,0.44959643483161926,2,8.489167836422357,0.545305247108298,6.3026835200454165,7.943862589314059,-5.757378272937118,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/bcb975e8-80b9-4aa4-b10e-4561204dab44.npz
36dd26a1-4093-44fe-bb70-f1c5053e5aaf,11529,0.5292599201202393,2,3.378833300293651,0.5663221099445673,3.643250431474092,2.812511190349084,-3.076928321529525,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/36dd26a1-4093-44fe-bb70-f1c5053e5aaf.npz
05b49092-4251-49aa-88a3-142942c726fc,24695,0.3319436013698578,2,10.908617973123162,0.5664115116269619,10.90629907995947,10.3422064614962,-10.339887568332509,False,True,False,False,True,False,results/qcnet_server_10000/artifacts/05b49092-4251-49aa-88a3-142942c726fc.npz
0f34e046-e12f-4e47-b02e-6cdaa3af3ec4,4430,0.5625490546226501,4,1.0843595817662575,0.5796625466129943,3.585632847849174,0.5046970351532631,-3.0059703012361796,True,True,False,False,True,False,results/qcnet_server_10000/artifacts/0f34e046-e12f-4e47-b02e-6cdaa3af3ec4.npz
